province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Aksaray,Merkez,aksaray,merkez,0.0,23.647482222222255,23.647482222222255,418032.8673184638,49427124
Aksaray,Ortaköy,aksaray,ortaköy,0.0,7.294154166666679,7.294154166666679,71143.24188077306,2594649
Aksaray,Sarıyahşi,aksaray,sarıyahşi,0.0,15.555389166666679,15.555389166666679,44345.912004996884,3449090
Amasya,Göynücek,amasya,göynücek,12.33,13.912380165463647,1.582380165463647,86948.28746808879,687926
Amasya,Gümüşhacıköy,amasya,gümüşhacıköy,0.0,9.344774444444448,9.344774444444448,75919.36796318326,3547247
Amasya,Hamamözü,amasya,hamamözü,81.68,82.15135670695082,0.47135670695081444,18641.14369329715,43933
Amasya,Merkez,amasya,merkez,0.0,6.069479027777773,6.069479027777773,178084.41890015395,5404398
Amasya,Merzifon,amasya,merzifon,0.0,6.749615277777763,6.749615277777763,101285.25586529975,3418183
Amasya,Suluova,amasya,suluova,0.0,6.761897916666651,6.761897916666651,54502.810187104355,1842712
Amasya,Taşova,amasya,taşova,0.0,6.1262874999999966,6.1262874999999966,105874.79571748753,3243097
Ankara,Akyurt,ankara,akyurt,0.0,5.674698888888882,5.674698888888882,23760.236974134546,674161
Ankara,Altındağ,ankara,altındağ,0.0,5.67530791666666,5.67530791666666,14021.492969576166,397881
Ankara,Ayaş,ankara,ayaş,0.0,6.052304166666668,6.052304166666668,112412.80624354558,3401782
Ankara,Bala,ankara,bala,0.0,6.830918194444442,6.830918194444442,195684.70140762735,6683531
Ankara,Beypazarı,ankara,beypazarı,0.0,20.32699402777781,20.32699402777781,188006.2143520224,19108006
Ankara,Elmadağ,ankara,elmadağ,0.91,5.709102361111103,4.799102361111103,77858.81588943338,1868262
Ankara,Etimesgut,ankara,etimesgut,0.0,6.0562923611111135,6.0562923611111135,5320.1199690259045,161101
Ankara,Evren,ankara,evren,0.0,15.554947500000013,15.554947500000013,37612.70666296757,2925318
Ankara,Gölbaşı,ankara,gölbaşı,0.0,6.840071666666665,6.840071666666665,78111.87921019323,2671454
Ankara,Güdül,ankara,güdül,0.0,6.046570833333335,6.046570833333335,39895.47963492525,1206154
Ankara,Haymana,ankara,haymana,0.0,6.1083750000000006,6.1083750000000006,291524.3035958149,8903699
Ankara,Kalecik,ankara,kalecik,0.0,6.543135138888888,6.543135138888888,143094.70812026237,4681440
Ankara,Kazan,ankara,kazan,0.0,6.051520138888891,6.051520138888891,41551.38790117696,1257245
Ankara,Keçiören,ankara,keçiören,0.0,5.674984305555549,5.674984305555549,18251.797647258445,517893
Ankara,Kızılcahamam,ankara,kızılcahamam,23.4,24.18950368724006,0.7895036872400603,183542.21564607948,724536
Ankara,Mamak,ankara,mamak,0.0,5.677762083333326,5.677762083333326,33953.76154592916,963907
